"108","Radovana","Radovano"
"106","Sonia","Sonio"
"105","Bianka","Bianko"
"105","Gerlinde","Gerlinde"
"105","Iuliia","Iuliio"
"105","Lina","Lino"
"105","Ria","Rio"
"104","Bernardina","Bernardino"
"104","Jenovéfa","Jenovéfo"
"104","Julija","Julijo"
"104","Nancy","Nancy"
"104","Tam","Tam"
"103","Rebecca","Rebecco"
"102","Lidija","Lidijo"
"102","Naděje","Naděje"
"102","Otília","Otílio"
"101","Bohdanka","Bohdanko"
"101","Eleonóra","Eleonóro"
"101","Inga","Ingo"
"101","Katerina","Katerino"
"101","Melissa","Melisso"
"101","Minh","Minh"
"100","Anika","Aniko"
"100","Chiara","Chiaro"
"100","Leila","Leilo"
"99","Annamarie","Annamarie"
"99","Elžbieta","Elžbieto"
"99","Giang","Giang"
"99","Karen","Karen"
"99","Tuyet","Tuyet"
"99","Yelena","Yeleno"
"98","Cecílie","Cecílie"
"98","Lilian","Lilian"
"98","Stefania","Stefanio"
"97","Fatima","Fatimo"
"97","Teresie","Teresie"
"96","Evgeniya","Evgeniyo"
"96","Katharina","Katharino"
"96","Sidonia","Sidonio"
"96","Wieslawa","Wieslawo"
"96","Zoryana","Zoryano"
"96","Zoya","Zoyo"
"95","Anzhelika","Anzheliko"
"95","Cecilia","Cecilio"
"95","Milka","Milko"
"94","Aliona","Aliono"
"94","Lili","Lili"
"94","Ludvíka","Ludvíko"
"94","Melánia","Melánio"
"93","Adolfina","Adolfino"
"93","Agnes","Agnes"
"93","Genowefa","Genowefo"
"93","Jasna","Jasno"
"93","Ly","Ly"
"92","Lída","Lído"
"92","Lubica","Lubico"
"92","Stephanie","Stephanie"
"91","Dášenka","Dášenko"
"91","Hai","Hai"
"91","My","My"
"90","Adolfa","Adolfo"
"90","Dorothea","Dorotheo"
"90","Gréta","Gréto"
"90","Iris","Iris"
"90","Saskia","Saskio"
"89","Amanda","Amando"
"89","Anneliese","Anneliese"
"89","Dariya","Dariyo"
"89","Isabel","Isabel"
"89","Ivetta","Ivetto"
"88","Mirjana","Mirjano"
"88","Tetjana","Tetjano"
"87","Běluše","Běluše"
"87","Jindřicha","Jindřicho"
"87","Mahdalyna","Mahdalyno"
"87","Nadia","Nadio"
"86","Annette","Annette"
"86","Evgenia","Evgenio"
"86","Jeanette","Jeanette"
"85","Andriana","Andriano"
"85","Darya","Daryo"
"85","Elisa","Eliso"
"85","Heidi","Heidi"
"85","Ivonka","Ivonko"
"84","Aida","Aido"
"84","Brunhilda","Brunhildo"
"84","Iwona","Iwono"
"84","Klara","Klaro"
"84","Lara","Laro"
"84","Lucyna","Lucyno"
"84","Mariam","Mariam"
"84","Snizhana","Snizhano"
"83","Jacqueline","Jacqueline"
"83","Nadija","Nadijo"
"83","Radislava","Radislavo"
"83","Roza","Rozo"
"83","Thea","Theo"
"83","Vlaďka","Vlaďko"
"82","Roxana","Roxano"
"82","Sidónia","Sidónio"
"82","Volha","Volho"
"81","Margot","Margot"
"81","Mira","Miro"
"81","Yvette","Yvette"
"80","Amalia","Amalio"
"80","Bernardína","Bernardíno"
"80","Bibiána","Bibiáno"
"80","Filoména","Filoméno"
"80","Irmgarda","Irmgardo"
"80","Theodora","Theodoro"
"79","Kazimiera","Kazimiero"
"79","Zuzanna","Zuzanno"
"78","Astrid","Astrid"
"78","Elfriede","Elfriede"
"78","Irenka","Irenko"
"78","Ondřejka","Ondřejko"
"78","Rút","Rút"
"77","Alojzia","Alojzio"
"77","Binh","Binh"
"76","Ilja","Iljo"
"76","Melania","Melanio"
"76","Nasťa","Nasťo"
"76","Sviatlana","Sviatlano"
"76","Vincencia","Vincencio"
"76","Yevgeniya","Yevgeniyo"
"75","Ariana","Ariano"
"75","Bernadeta","Bernadeto"
"75","Bianca","Bianco"
"75","Elisabeta","Elisabeto"
"75","Ingrida","Ingrido"
"75","Niki","Niki"
"75","Oluša","Olušo"
"74","Chi","Chi"
"74","Karmen","Karmen"
"73","Mariola","Mariolo"
"73","Vesna","Vesno"
"72","Alona","Alono"
"72","Břetislava","Břetislavo"
"72","Dajana","Dajano"
"72","Dalimila","Dalimilo"
"72","Kseniya","Kseniyo"
"72","Marieta","Marieto"
"72","Melinda","Melindo"
"72","Sláva","Slávo"
"71","Babeta","Babeto"
"71","Gertrud","Gertrud"
"71","Klementina","Klementino"
"71","Leokadie","Leokadie"
"71","Monica","Monico"
"71","Nguyet","Nguyet"
"71","Oluška","Oluško"
"71","Roswitha","Roswitho"
"71","Susanne","Susanne"
"70","Francesca","Francesco"
"70","Larissa","Larisso"
"70","Lilija","Lilijo"
"70","Mahulena","Mahuleno"
"70","Nadejda","Nadejdo"
"70","Vincencie","Vincencie"
"70","Walburga","Walburgo"
"70","Zlatka","Zlatko"
"69","Mirjam","Mirjam"
"69","Nicolle","Nicolle"
"69","Štěpána","Štěpáno"
"69","Teodora","Teodoro"
"69","Xuan","Xuan"
"68","Ala","Alo"
"68","Ines","Ines"
"68","Jovana","Jovano"
"68","Kim","Kim"
"67","Aurélia","Aurélio"
"67","Clara","Claro"
"67","Jasmin","Jasmin"
"67","Jutta","Jutto"
"67","Rayisa","Rayiso"
"66","Helenka","Helenko"
"66","Lieselotte","Lieselotte"
"65","Arina","Arino"
"65","Bernarda","Bernardo"
"65","Iréna","Iréno"
"65","Jenny","Jenny"
"65","Ngan","Ngan"
"65","Simone","Simone"
"65","Varvara","Varvaro"
"65","Věrka","Věrko"
"65","Violetta","Violetto"
"64","Anastasija","Anastasijo"
"64","Brigitte","Brigitte"
"64","Evelyn","Evelyn"
"64","Ildikó","Ildikó"
"64","Jasněna","Jasněno"
"64","Marion","Marion"
"64","Pravoslava","Pravoslavo"
"64","Rachel","Rachel"
"63","Aniela","Anielo"
"63","Eugenia","Eugenio"
"63","Katuše","Katuše"
"63","Kveta","Kveto"
"63","Orysya","Orysyo"
"63","Renate","Renate"
"63","Rosálie","Rosálie"
"63","Valburga","Valburgo"
"62","Blaženka","Blaženko"
"62","Miriama","Miriamo"
"62","Nitsa","Nitso"
"62","Suzana","Suzano"
"62","Tea","Teo"
"62","Zuzanka","Zuzanko"
"61","Anne","Anne"
"61","Boleslava","Boleslavo"
"61","Catherine","Catherine"
"61","Heidemarie","Heidemarie"
"61","Janeta","Janeto"
"61","Olivia","Olivio"
"61","Yelyzaveta","Yelyzaveto"
"60","Anhelina","Anhelino"
"60","Katsiaryna","Katsiaryno"
"60","Naomi","Naomi"
"60","Zinayida","Zinayido"
"59","Cindy","Cindy"
"59","Editha","Editho"
"59","Frieda","Friedo"
"59","Giulia","Giulio"
"59","Henryka","Henryko"
"59","Maryla","Marylo"
"59","Mlada","Mlado"
"59","Nicolette","Nicolette"
"59","Wladyslawa","Wladyslawo"
"58","Denise","Denise"
