"4","Abadžjanová","Abadžjanová"
"4","Abass","Abass"
"4","Abazidová","Abazidová"
"4","Abboudová","Abboudová"
"4","Abdou","Abdou"
"4","Abed","Abed"
"4","Abedová","Abedová"
"4","Abgaryan","Abgaryan"
"4","Aboudová","Aboudová"
"4","Abrahamovičová","Abrahamovičová"
"4","Abramyuk","Abramyuk"
"4","Abrouch","Abrouch"
"4","Abuzaradová","Abuzaradová"
"4","Adachi","Adachi"
"4","Adalská","Adalská"
"4","Adamec","Adamec"
"4","Adamišinová","Adamišinová"
"4","Adamsonová","Adamsonová"
"4","Adámek","Adámek"
"4","Adámeková","Adámeková"
"4","Adhikari","Adhikari"
"4","Affolter","Affolter"
"4","Afrámová","Afrámová"
"4","Agapovová","Agapovová"
"4","Aggermannová","Aggermannová"
"4","Agnew","Agnew"
"4","Agócsová","Agócsová"
"4","Ahosta","Ahosta"
"4","Achatziová","Achatziová"
"4","Achremenková","Achremenková"
"4","Achtnerová","Achtnerová"
"4","Ajgrmanová","Ajgrmanová"
"4","Akachiová","Akachiová"
"4","Akanová","Akanová"
"4","Akantisová","Akantisová"
"4","Akhmadullina","Akhmadullina"
"4","Akhmetshina","Akhmetshina"
"4","Akhtar","Akhtar"
"4","Akin","Akin"
"4","Akita","Akita"
"4","Akivanova","Akivanova"
"4","Akkadová","Akkadová"
"4","Aksionenka","Aksionenka"
"4","Aksu","Aksu"
"4","Akulich","Akulich"
"4","Aladzasová","Aladzasová"
"4","Alberová","Alberová"
"4","Albertovičová","Albertovičová"
"4","Aldunina","Aldunina"
"4","Aleksić","Aleksić"
"4","Aleksieva","Aleksieva"
"4","Aleňáková","Aleňáková"
"4","Aleshina","Aleshina"
"4","Alexíková","Alexíková"
"4","Alferi","Alferi"
"4","Alferovová","Alferovová"
"4","Alfonsová","Alfonsová"
"4","Alchusová","Alchusová"
"4","Aliji","Aliji"
"4","Allan","Allan"
"4","Allermannová","Allermannová"
"4","Allison","Allison"
"4","Almášyová","Almášyová"
"4","Aloma","Aloma"
"4","Alounková","Alounková"
"4","Aloyan","Aloyan"
"4","Alradhi","Alradhi"
"4","Alraumová","Alraumová"
"4","Altemirova","Altemirova"
"4","Altenstrasserová","Altenstrasserová"
"4","Alvínová","Alvínová"
"4","Alžová","Alžová"
"4","Amar","Amar"
"4","Amasederová","Amasederová"
"4","Ambrosiová","Ambrosiová"
"4","Ambroziková","Ambroziková"
"4","Ambrozyak","Ambrozyak"
"4","Ambrožyová","Ambrožyová"
"4","Ambrúzsová","Ambrúzsová"
"4","Amerová","Amerová"
"4","Amonová","Amonová"
"4","Amruzová","Amruzová"
"4","Amzlerová","Amzlerová"
"4","Anand","Anand"
"4","Ananyan","Ananyan"
"4","Ančová","Ančová"
"4","Andereggová","Andereggová"
"4","Anderszová","Anderszová"
"4","Andělovská","Andělovská"
"4","Andóvá","Andóvá"
"4","Andrade","Andrade"
"4","Andraško","Andraško"
"4","Andrašová","Andrašová"
"4","Andraššáková","Andraššáková"
"4","Andráschková","Andráschková"
"4","Andreisová","Andreisová"
"4","Andrejkuličová","Andrejkuličová"
"4","Andrejuvová","Andrejuvová"
"4","Andrenková","Andrenková"
"4","Andresičová","Andresičová"
"4","Andriesei","Andriesei"
"4","Andriyenko","Andriyenko"
"4","Andriyuk","Andriyuk"
"4","Andronova","Andronova"
"4","Andrusenko","Andrusenko"
"4","Andrushko","Andrushko"
"4","Andrusyshyn","Andrusyshyn"
"4","Andrysiková","Andrysiková"
"4","Angelidisová","Angelidisová"
"4","Anglettová","Anglettová"
"4","Angrešková","Angrešková"
"4","Annamichlová","Annamichlová"
"4","Annová","Annová"
"4","Anoliková","Anoliková"
"4","Anšlagová","Anšlagová"
"4","Antalovská","Antalovská"
"4","Antašová","Antašová"
"4","Antićová","Antićová"
"4","Antipova","Antipova"
"4","Antmannová","Antmannová"
"4","Antolyk","Antolyk"
"4","Antoniaziová","Antoniaziová"
"4","Antoničová","Antoničová"
"4","Antonivová","Antonivová"
"4","Antoniy","Antoniy"
"4","Antonnová","Antonnová"
"4","Antoschová","Antoschová"
"4","Anufrieva","Anufrieva"
"4","Apacidisová","Apacidisová"
"4","Apollenářová","Apollenářová"
"4","Apostu","Apostu"
"4","Apshay","Apshay"
"4","Arabadžievová","Arabadžievová"
"4","Arai","Arai"
"4","Aran","Aran"
"4","Aranyosi","Aranyosi"
"4","Arazímová","Arazímová"
"4","Ardeleanu","Ardeleanu"
"4","Ardelyová","Ardelyová"
"4","Ardonová","Ardonová"
"4","Arendarczyková","Arendarczyková"
"4","Arendarčíková","Arendarčíková"
"4","Argalašová","Argalašová"
"4","Argaláčová","Argaláčová"
"4","Archerová","Archerová"
"4","Arico","Arico"
"4","Arlothová","Arlothová"
"4","Armutidisová","Armutidisová"
"4","Arnaudovová","Arnaudovová"
"4","Arslan","Arslan"
"4","Arslanianová","Arslanianová"
"4","Arsova","Arsova"
"4","Arteňuková","Arteňuková"
"4","Artěmenková","Artěmenková"
"4","Artyszková","Artyszková"
"4","Artyukhova","Artyukhova"
"4","Arusoi","Arusoi"
"4","Arzumanova","Arzumanova"
"4","Asani","Asani"
"4","Asenovová","Asenovová"
"4","Ashton","Ashton"
"4","Asingerová","Asingerová"
"4","Assingerová","Assingerová"
"4","Assmann","Assmann"
"4","Asszonyová","Asszonyová"
"4","Ašmerová","Ašmerová"
"4","Atamanová","Atamanová"
"4","Atchuthan","Atchuthan"
"4","Atroshchenko","Atroshchenko"
"4","Attaková","Attaková"
"4","Attelová","Attelová"
"4","Attendornová","Attendornová"
"4","Aufrechtová","Aufrechtová"
"4","Aufrichtigová","Aufrichtigová"
"4","Aufrichtová","Aufrichtová"
"4","Augustin","Augustin"
"4","Augustovová","Augustovová"
"4","Auová","Auová"
"4","Ausbuherová","Ausbuherová"
"4","Ausprungová","Ausprungová"
"4","Austelová","Austelová"
"4","Austerová","Austerová"
"4","Aušková","Aušková"
"4","Aušová","Aušová"
"4","Aušpicová","Aušpicová"
"4","Autleva","Autleva"
"4","Avdičová","Avdičová"
"4","Averina","Averina"
"4","Averjanova","Averjanova"
"4","Avramidisová","Avramidisová"
"4","Ayb","Ayb"
"4","Ayur","Ayur"
"4","Ayvazyan","Ayvazyan"
"4","Azarova","Azarova"
"4","Azovskova","Azovskova"
"4","Azórová","Azórová"
"4","Baasankhuu","Baasankhuu"
"4","Baasansuren","Baasansuren"
"4","Baast","Baast"
"4","Baatarkhuu","Baatarkhuu"
"4","Baatartsogt","Baatartsogt"
"4","Babčová","Babčová"
"4","Babeľová","Babeľová"
"4","Babets","Babets"
"4","Baběradová","Baběradová"
"4","Babiařová","Babiařová"
"4","Babínová","Babínová"
"4","Babjárová","Babjárová"
"4","Babuská","Babuská"
"4","Babyak","Babyak"
"4","Bacterová","Bacterová"
"4","Badalovská","Badalovská"
"4","Badam","Badam"
"4","Badarchin","Badarchin"
"4","Badasco","Badasco"
"4","Badeltová","Badeltová"
"4","Badoyan","Badoyan"
"4","Badstieberová","Badstieberová"
"4","Badziurová","Badziurová"
"4","Badzová","Badzová"
"4","Bae","Bae"
"4","Baer","Baer"
"4","Bagári","Bagári"
"4","Bahová","Bahová"
"4","Bahúlová","Bahúlová"
"4","Bahylová","Bahylová"
"4","Bachcevanidisová","Bachcevanidisová"
"4","Bachlerová","Bachlerová"
"4","Bachňáková","Bachňáková"
"4","Bachronyová","Bachronyová"
"4","Bachtijarová","Bachtijarová"
"4","Bachurská","Bachurská"
"4","Bajagilovič","Bajagilovič"
"4","Bajdáková","Bajdáková"
"4","Bajnárová","Bajnárová"
"4","Bajramović","Bajramović"
"4","Bajuševová","Bajuševová"
"4","Bajužíková","Bajužíková"
"4","Bakaeva","Bakaeva"
"4","Bakaiová","Bakaiová"
"4","Bakalova","Bakalova"
"4","Bakayová","Bakayová"
"4","Bakhtary","Bakhtary"
"4","Bakhtina","Bakhtina"
"4","Baklakova","Baklakova"
"4","Bakovska","Bakovska"
"4","Bakóová","Bakóová"
"4","Baksteinová","Baksteinová"
"4","Balachová","Balachová"
"4","Balashova","Balashova"
"4","Balaščáková","Balaščáková"
"4","Balazzová","Balazzová"
"4","Balázs","Balázs"
"4","Balážecová","Balážecová"
"4","Balcar","Balcar"
"4","Balczareková","Balczareková"
"4","Balczyraková","Balczyraková"
"4","Balčáková","Balčáková"
"4","Baldandorj","Baldandorj"
"4","Baldrichová","Baldrichová"
"4","Baldwin","Baldwin"
"4","Baldyňáková","Baldyňáková"
"4","Balenčinová","Balenčinová"
"4","Balezová","Balezová"
"4","Balhamová","Balhamová"
"4","Balijová","Balijová"
"4","Balkova","Balkova"
"4","Balleyová","Balleyová"
"4","Balog","Balog"
"4","Balovčíková","Balovčíková"
"4","Balódyová","Balódyová"
"4","Balta","Balta"
"4","Baltasová","Baltasová"
"4","Baltićová","Baltićová"
"4","Baltrmanová","Baltrmanová"
"4","Balytska","Balytska"
"4","Balyuk","Balyuk"
"4","Bamboschková","Bamboschková"
"4","Bambuškarová","Bambuškarová"
"4","Bančanská","Bančanská"
"4","Bančejová","Bančejová"
"4","Bandevská","Bandevská"
"4","Bandur","Bandur"
"4","Bandúrová","Bandúrová"
"4","Bangievská","Bangievská"
"4","Bangoura","Bangoura"
"4","Banhová","Banhová"
"4","Baniaková","Baniaková"
"4","Bannerman","Bannerman"
"4","Banovcová","Banovcová"
"4","Banovičová","Banovičová"
"4","Banšelová","Banšelová"
"4","Banyiová","Banyiová"
"4","Banyk","Banyk"
"4","Barabasová","Barabasová"
"4","Baraková","Baraková"
"4","Baranivska","Baranivska"
"4","Baranjová","Baranjová"
"4","Baranniková","Baranniková"
"4","Baranovska","Baranovska"
"4","Baranyiová","Baranyiová"
"4","Barasyuk","Barasyuk"
"4","Barányová","Barányová"
"4","Barbušinová","Barbušinová"
"4","Barčinová","Barčinová"
"4","Bardovcyová","Bardovcyová"
"4","Bariličová","Bariličová"
"4","Barkova","Barkova"
"4","Barnasiková","Barnasiková"
"4","Barnettová","Barnettová"
"4","Barnokyová","Barnokyová"
"4","Barnošaková","Barnošaková"
"4","Barone","Barone"
"4","Baroťáková","Baroťáková"
"4","Barratt","Barratt"
"4","Barsegjanová","Barsegjanová"
"4","Barsukova","Barsukova"
"4","Bartaková","Bartaková"
"4","Bartanuszová","Bartanuszová"
"4","Barták","Barták"
"4","Bartelsová","Bartelsová"
"4","Bartešová","Bartešová"
"4","Bartheldy","Bartheldy"
"4","Barthellová","Barthellová"
"4","Bartiková","Bartiková"
"4","Bartkiv","Bartkiv"
"4","Bartoschková","Bartoschková"
"4","Bartuselská","Bartuselská"
"4","Bartusíková","Bartusíková"
"4","Bartušáková","Bartušáková"
"4","Bartúnková","Bartúnková"
"4","Barvigová","Barvigová"
"4","Baryliková","Baryliková"
"4","Bas","Bas"
"4","Basakinová","Basakinová"
"4","Basárová","Basárová"
"4","Bashan","Bashan"
"4","Bashta","Bashta"
"4","Bashynska","Bashynska"
"4","Basnerová","Basnerová"
"4","Bassy","Bassy"
"4","Bašiagová","Bašiagová"
"4","Baškovská","Baškovská"
"4","Bašturová","Bašturová"
"4","Batalova","Batalova"
"4","Batkhuu","Batkhuu"
"4","Batochová","Batochová"
"4","Batsuren","Batsuren"
"4","Bauckmannová","Bauckmannová"
"4","Bauernfeindová","Bauernfeindová"
"4","Bauman","Bauman"
"4","Baumgartner","Baumgartner"
"4","Baumgärtlová","Baumgärtlová"
"4","Bavalová","Bavalová"
"4","Bavolová","Bavolová"
"4","Bayarjargal","Bayarjargal"
"4","Bayeva","Bayeva"
"4","Baykova","Baykova"
"4","Bazaliková","Bazaliková"
"4","Bazalíková","Bazalíková"
"4","Bazjuková","Bazjuková"
"4","Bažuková","Bažuková"
"4","Bábalová","Bábalová"
"4","Bábanová","Bábanová"
"4","Báchorková","Báchorková"
"4","Bálanová","Bálanová"
"4","Bálóvá","Bálóvá"
"4","Bánska","Bánska"
"4","Bányiová","Bányiová"
"4","Báráňová","Báráňová"
"4","Bárdošová","Bárdošová"
"4","Bártek","Bártek"
"4","Bátoryová","Bátoryová"
"4","Bärenklauová","Bärenklauová"
"4","Beard","Beard"
"4","Beckeová","Beckeová"
"4","Beckmannová","Beckmannová"
"4","Bednar","Bednar"
"4","Bednarek","Bednarek"
"4","Bednaríková","Bednaríková"
"4","Bednárčiková","Bednárčiková"
"4","Bedzir","Bedzir"
"4","Begeniová","Begeniová"
"4","Begler","Begler"
"4","Bego","Bego"
"4","Begova","Begova"
"4","Behotová","Behotová"
"4","Behriková","Behriková"
"4","Behunová","Behunová"
"4","Bechiňská","Bechiňská"
"4","Beigelová","Beigelová"
"4","Beiková","Beiková"
"4","Bejleková","Bejleková"
"4","Bejvalová","Bejvalová"
"4","Beka","Beka"
"4","Bekakisová","Bekakisová"
"4","Bekasava","Bekasava"
"4","Bekker","Bekker"
"4","Bekovová","Bekovová"
"4","Bekteshi","Bekteshi"
"4","Bekusová","Bekusová"
"4","Beladiová","Beladiová"
"4","Beláčiková","Beláčiková"
"4","Belcredi","Belcredi"
"4","Belčíková","Belčíková"
"4","Belekaničová","Belekaničová"
"4","Beleniová","Beleniová"
"4","Beliharová","Beliharová"
"4","Belichenko","Belichenko"
"4","Beljajevová","Beljajevová"
"4","Belloňová","Belloňová"
"4","Belu","Belu"
"4","Belúchová","Belúchová"
"4","Belykh","Belykh"
"4","Bembilová","Bembilová"
"4","Benakcha","Benakcha"
"4","Benbenková","Benbenková"
"4","Benca","Benca"
"4","Benciová","Benciová"
"4","Bencsiková","Bencsiková"
"4","Bencsová","Bencsová"
"4","Benčoková","Benčoková"
"4","Benda","Benda"
"4","Bendak","Bendak"
"4","Bendasová","Bendasová"
"4","Bendelmayerová","Bendelmayerová"
"4","Benderová","Benderová"
"4","Bendíčková","Bendíčková"
"4","Bendlmayerová","Bendlmayerová"
"4","Bendovská","Bendovská"
"4","Bendzáková","Bendzáková"
"4","Bendžuchová","Bendžuchová"
"4","Benecová","Benecová"
"4","Benedict","Benedict"
"4","Benedyk","Benedyk"
"4","Benes","Benes"
"4","Benirschková","Benirschková"
"4","Benisková","Benisková"
"4","Benjáková","Benjáková"
"4","Benovská","Benovská"
"4","Benrothová","Benrothová"
"4","Benušová","Benušová"
"4","Benyová","Benyová"
"4","Benyuk","Benyuk"
"4","Benžová","Benžová"
"4","Beranková","Beranková"
"4","Bercíková","Bercíková"
"4","Bereczká","Bereczká"
"4","Beresneva","Beresneva"
"4","Berezkinová","Berezkinová"
"4","Berezná","Berezná"
"4","Berezňaninová","Berezňaninová"
"4","Berezowská","Berezowská"
"4","Bergemannová","Bergemannová"
"4","Bergloviecová","Bergloviecová"
"4","Berglowiecová","Berglowiecová"
"4","Berhardová","Berhardová"
"4","Berlanová","Berlanová"
"4","Berlinger","Berlinger"
"4","Berlínská","Berlínská"
"4","Bernáčková","Bernáčková"
"4","Berndorffová","Berndorffová"
"4","Berndsen","Berndsen"
"4","Berndt","Berndt"
"4","Bernhauserová","Bernhauserová"
"4","Bernotová","Bernotová"
"4","Bernyk","Bernyk"
"4","Berseneva","Berseneva"
"4","Beršíková","Beršíková"
"4","Bertalánová","Bertalánová"
"4","Bertarello","Bertarello"
"4","Bertoldi","Bertoldi"
"4","Bertoletti","Bertoletti"
"4","Bertschingerová","Bertschingerová"
"4","Beržinská","Beržinská"
"4","Beržonová","Beržonová"
"4","Besaeva","Besaeva"
"4","Beschlová","Beschlová"
"4","Beskybová","Beskybová"
"4","Bešornerová","Bešornerová"
"4","Bešornová","Bešornová"
"4","Betancourtová","Betancourtová"
"4","Beutlerová","Beutlerová"
"4","Bezačínská","Bezačínská"
"4","Bezdeková","Bezdeková"
"4","Bezkorovayna","Bezkorovayna"
"4","Bezkybová","Bezkybová"
"4","Bezoldová","Bezoldová"
"4","Bezpalko","Bezpalko"
"4","Bezruczová","Bezruczová"
"4","Bezugla","Bezugla"
"4","Bérouard","Bérouard"
"4","Bědajanková","Bědajanková"
"4","Bědajánková","Bědajánková"
"4","Běgeřová","Běgeřová"
"4","Bělousová","Bělousová"
"4","Bębenková","Bębenková"
"4","Bibikova","Bibikova"
"4","Bibková","Bibková"
"4","Bibová","Bibová"
"4","Bibrdlíková","Bibrdlíková"
"4","Bicánková","Bicánková"
"4","Bičaníková","Bičaníková"
"4","Bičárová","Bičárová"
"4","Bida","Bida"
"4","Bidašová","Bidašová"
"4","Bidziljová","Bidziljová"
"4","Biedlová","Biedlová"
"4","Bieguńová","Bieguńová"
"4","Biehlová","Biehlová"
"4","Bielačková","Bielačková"
"4","Bielniková","Bielniková"
"4","Bienebergová","Bienebergová"
"4","Bienstocková","Bienstocková"
"4","Bień","Bień"
"4","Bierbaumerová","Bierbaumerová"
"4","Biernačiková","Biernačiková"
"4","Bieylonovičová","Bieylonovičová"
"4","Bigosová","Bigosová"
"4","Bihelerová","Bihelerová"
"4","Bilaková","Bilaková"
"4","Bilaniuková","Bilaniuková"
"4","Bilčaková","Bilčaková"
"4","Bilei","Bilei"
"4","Bileková","Bileková"
"4","Bilenčuková","Bilenčuková"
"4","Bilenka","Bilenka"
"4","Bilić","Bilić"
"4","Bilijenková","Bilijenková"
"4","Billa","Billa"
"4","Bilohuščínová","Bilohuščínová"
"4","Bilonohová","Bilonohová"
"4","Bilousova","Bilousova"
"4","Bilyková","Bilyková"
"4","Bimrová","Bimrová"
"4","Binnhacková","Binnhacková"
"4","Biňasová","Biňasová"
"4","Biohlávková","Biohlávková"
"4","Birca","Birca"
"4","Birdová","Birdová"
"4","Birmanová","Birmanová"
"4","Birmová","Birmová"
"4","Birovets","Birovets"
"4","Biróová","Biróová"
"4","Birsan","Birsan"
"4","Bishop","Bishop"
"4","Bischoff","Bischoff"
"4","Biščová","Biščová"
"4","Biško","Biško"
"4","Bitca","Bitca"
"4","Bitenglová","Bitenglová"
"4","Bittermann","Bittermann"
"4","Bittrychová","Bittrychová"
"4","Bitzánková","Bitzánková"
"4","Bivalcová","Bivalcová"
"4","Biziková","Biziková"
"4","Bíbelová","Bíbelová"
"4","Bílcová","Bílcová"
"4","Bílecká","Bílecká"
"4","Bílecová","Bílecová"
"4","Bílešová","Bílešová"
"4","Bjalesová","Bjalesová"
"4","Bjaloňová","Bjaloňová"
"4","Bjelić","Bjelić"
"4","Blackburn","Blackburn"
"4","Bladová","Bladová"
"4","Blachurová","Blachurová"
"4","Blakalová","Blakalová"
"4","Blaschtikovitzová","Blaschtikovitzová"
"4","Blaszczoková","Blaszczoková"
"4","Blašínová","Blašínová"
"4","Blašťáková","Blašťáková"
"4","Blatlingová","Blatlingová"
"4","Blatońová","Blatońová"
"4","Blazejczyková","Blazejczyková"
"4","Blazicová","Blazicová"
"4","Blaziusová","Blaziusová"
"4","Blažinová","Blažinová"
"4","Blažkovanová","Blažkovanová"
"4","Bledowská","Bledowská"
"4","Blecherová","Blecherová"
"4","Blechovská","Blechovská"
"4","Bleich","Bleich"
"4","Bletsko","Bletsko"
"4","Blichárová","Blichárová"
"4","Blichlerová","Blichlerová"
"4","Blikarová","Blikarová"
"4","Blišáková","Blišáková"
"4","Blizničenková","Blizničenková"
"4","Blísová","Blísová"
"4","Blohoňová","Blohoňová"
"4","Blondelová","Blondelová"
"4","Blonska","Blonska"
"4","Blonská","Blonská"
"4","Blowersová","Blowersová"
"4","Blunárová","Blunárová"
"4","Bobačíková","Bobačíková"
"4","Bobaľová","Bobaľová"
"4","Boban","Boban"
"4","Bobonych","Bobonych"
"4","Bobovych","Bobovych"
"4","Bobrovska","Bobrovska"
"4","Bobrysheva","Bobrysheva"
"4","Bobu","Bobu"
"4","Bobysutová","Bobysutová"
"4","Bocan","Bocan"
"4","Bocká","Bocká"
"4","Bocskorová","Bocskorová"
"4","Bočarová","Bočarová"
"4","Bode","Bode"
"4","Bodnarčuková","Bodnarčuková"
"4","Bodnarchuk","Bodnarchuk"
"4","Bodná","Bodná"
"4","Bodokiová","Bodokiová"
"4","Bodvanská","Bodvanská"
"4","Bodzašová","Bodzašová"
"4","Bodzášová","Bodzášová"
"4","Boffová","Boffová"
"4","Bogatyreva","Bogatyreva"
"4","Bogdalíková","Bogdalíková"
"4","Bogdaničová","Bogdaničová"
"4","Bogdaňová","Bogdaňová"
"4","Bogdány","Bogdány"
"4","Boglevská","Boglevská"
"4","Bogočová","Bogočová"
"4","Bogrová","Bogrová"
"4","Bohinová","Bohinová"
"4","Bohniatová","Bohniatová"
"4","Bohočíková","Bohočíková"
"4","Bohutska","Bohutska"
"4","Bochko","Bochko"
"4","Bochniová","Bochniová"
"4","Bojadzisová","Bojadzisová"
"4","Bojadžieva","Bojadžieva"
"4","Bojanovová","Bojanovová"
"4","Bojku","Bojku"
"4","Bokoč","Bokoč"
"4","Bokotey","Bokotey"
"4","Boksanová","Boksanová"
"4","Boláčková","Boláčková"
"4","Boldaňuková","Boldaňuková"
"4","Boldi","Boldi"
"4","Boldyšová","Boldyšová"
"4","Bolechovská","Bolechovská"
"4","Boliková","Boliková"
"4","Bollardová","Bollardová"
"4","Bolormaa","Bolormaa"
"4","Bolovanská","Bolovanská"
"4","Bolšichinová","Bolšichinová"
